,source_dataset,isMath,attack,source_model,source_balancing,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
106,bing,True,FGSM,resnet,20/80,vgg,bing,40/60,0.18333334,0.19333334,0.17449665
107,bing,True,FGSM,resnet,20/80,vgg,bing,50/50,0.16333334,0.14666668,0.18120806
108,bing,True,FGSM,resnet,20/80,alexnet,google,20/80,0.16333334,0.17333333,0.15436241
109,bing,True,FGSM,resnet,20/80,alexnet,google,30/70,0.13000001,0.10666667,0.15436241
110,bing,True,FGSM,resnet,20/80,alexnet,google,40/60,0.1,0.07333334,0.12751678
111,bing,True,FGSM,resnet,20/80,alexnet,google,50/50,0.10666667,0.120000005,0.093959734
112,bing,True,FGSM,resnet,20/80,resnet,google,20/80,0.32,0.33333334,0.30872482
113,bing,True,FGSM,resnet,20/80,resnet,google,30/70,0.27666667,0.33333334,0.22147651
114,bing,True,FGSM,resnet,20/80,resnet,google,40/60,0.28666666,0.29333335,0.2818792
115,bing,True,FGSM,resnet,20/80,resnet,google,50/50,0.25333333,0.26666668,0.24161074
116,bing,True,FGSM,resnet,20/80,vgg,google,20/80,0.18,0.19333334,0.16778524
117,bing,True,FGSM,resnet,20/80,vgg,google,30/70,0.17333333,0.16666667,0.18120806
118,bing,True,FGSM,resnet,20/80,vgg,google,40/60,0.14333333,0.10666667,0.17449665
119,bing,True,FGSM,resnet,20/80,vgg,google,50/50,0.16333334,0.18,0.147651
120,bing,True,FGSM,resnet,30/70,alexnet,bing,20/80,0.14333333,0.14,0.147651
121,bing,True,FGSM,resnet,30/70,alexnet,bing,30/70,0.10666667,0.1,0.11409396
122,bing,True,FGSM,resnet,30/70,alexnet,bing,40/60,0.09,0.07333334,0.10738255
123,bing,True,FGSM,resnet,30/70,alexnet,bing,50/50,0.083333336,0.06666667,0.10067114
124,bing,True,FGSM,resnet,30/70,resnet,bing,20/80,0.19666667,0.22666667,0.16778524
125,bing,True,FGSM,resnet,30/70,resnet,bing,30/70,0.23666668,0.27333334,0.20134228
126,bing,True,FGSM,resnet,30/70,resnet,bing,40/60,0.17,0.14666668,0.18791947
127,bing,True,FGSM,resnet,30/70,resnet,bing,50/50,0.15,0.120000005,0.18120806
128,bing,True,FGSM,resnet,30/70,vgg,bing,20/80,0.10666667,0.11333334,0.10067114
129,bing,True,FGSM,resnet,30/70,vgg,bing,30/70,0.11333334,0.120000005,0.10738255
130,bing,True,FGSM,resnet,30/70,vgg,bing,40/60,0.086666666,0.10666667,0.06711409
131,bing,True,FGSM,resnet,30/70,vgg,bing,50/50,0.09,0.093333334,0.087248325
132,bing,True,FGSM,resnet,30/70,alexnet,google,20/80,0.10666667,0.12666667,0.087248325
133,bing,True,FGSM,resnet,30/70,alexnet,google,30/70,0.07333334,0.060000002,0.087248325
134,bing,True,FGSM,resnet,30/70,alexnet,google,40/60,0.07333334,0.06666667,0.08053692
135,bing,True,FGSM,resnet,30/70,alexnet,google,50/50,0.07,0.093333334,0.046979867
136,bing,True,FGSM,resnet,30/70,resnet,google,20/80,0.19666667,0.22666667,0.16778524
137,bing,True,FGSM,resnet,30/70,resnet,google,30/70,0.2,0.24000001,0.16107383
138,bing,True,FGSM,resnet,30/70,resnet,google,40/60,0.14666668,0.15333334,0.1409396
139,bing,True,FGSM,resnet,30/70,resnet,google,50/50,0.13000001,0.12666667,0.13422818
140,bing,True,FGSM,resnet,30/70,vgg,google,20/80,0.083333336,0.10666667,0.060402684
141,bing,True,FGSM,resnet,30/70,vgg,google,30/70,0.09,0.093333334,0.087248325
142,bing,True,FGSM,resnet,30/70,vgg,google,40/60,0.07,0.053333335,0.08053692
143,bing,True,FGSM,resnet,30/70,vgg,google,50/50,0.083333336,0.086666666,0.08053692
144,bing,True,FGSM,resnet,40/60,alexnet,bing,20/80,0.16333334,0.15333334,0.17449665
145,bing,True,FGSM,resnet,40/60,alexnet,bing,30/70,0.13333334,0.13333334,0.13422818
146,bing,True,FGSM,resnet,40/60,alexnet,bing,40/60,0.10333334,0.086666666,0.12080537
147,bing,True,FGSM,resnet,40/60,alexnet,bing,50/50,0.09,0.08,0.10067114
148,bing,True,FGSM,resnet,40/60,resnet,bing,20/80,0.25333333,0.30666667,0.20134228
149,bing,True,FGSM,resnet,40/60,resnet,bing,30/70,0.28333333,0.32666668,0.24161074
150,bing,True,FGSM,resnet,40/60,resnet,bing,40/60,0.32666668,0.29333335,0.3557047
151,bing,True,FGSM,resnet,40/60,resnet,bing,50/50,0.25,0.22666667,0.2751678
152,bing,True,FGSM,resnet,40/60,vgg,bing,20/80,0.17333333,0.19333334,0.15436241
153,bing,True,FGSM,resnet,40/60,vgg,bing,30/70,0.17333333,0.16,0.18120806
154,bing,True,FGSM,resnet,40/60,vgg,bing,40/60,0.16666667,0.16666667,0.16778524
155,bing,True,FGSM,resnet,40/60,vgg,bing,50/50,0.16666667,0.16666667,0.16778524
156,bing,True,FGSM,resnet,40/60,alexnet,google,20/80,0.13666667,0.14666668,0.12751678
157,bing,True,FGSM,resnet,40/60,alexnet,google,30/70,0.09,0.06666667,0.11409396
158,bing,True,FGSM,resnet,40/60,alexnet,google,40/60,0.086666666,0.08,0.093959734
159,bing,True,FGSM,resnet,40/60,alexnet,google,50/50,0.083333336,0.1,0.06711409
160,bing,True,FGSM,resnet,40/60,resnet,google,20/80,0.26000002,0.28666666,0.23489933
161,bing,True,FGSM,resnet,40/60,resnet,google,30/70,0.25333333,0.3,0.2080537
162,bing,True,FGSM,resnet,40/60,resnet,google,40/60,0.29000002,0.3,0.2818792
163,bing,True,FGSM,resnet,40/60,resnet,google,50/50,0.25,0.24000001,0.26174498
164,bing,True,FGSM,resnet,40/60,vgg,google,20/80,0.16666667,0.20666668,0.12751678
165,bing,True,FGSM,resnet,40/60,vgg,google,30/70,0.15,0.16,0.1409396
166,bing,True,FGSM,resnet,40/60,vgg,google,40/60,0.15,0.16,0.13422818
167,bing,True,FGSM,resnet,40/60,vgg,google,50/50,0.14666668,0.16666667,0.12751678
168,bing,True,FGSM,resnet,50/50,alexnet,bing,20/80,0.17666668,0.17333333,0.18120806
169,bing,True,FGSM,resnet,50/50,alexnet,bing,30/70,0.15333334,0.16,0.147651
170,bing,True,FGSM,resnet,50/50,alexnet,bing,40/60,0.11,0.093333334,0.12751678
171,bing,True,FGSM,resnet,50/50,alexnet,bing,50/50,0.11,0.08,0.1409396
172,bing,True,FGSM,resnet,50/50,resnet,bing,20/80,0.29333335,0.33333334,0.25503355
173,bing,True,FGSM,resnet,50/50,resnet,bing,30/70,0.31333333,0.35333335,0.2751678
174,bing,True,FGSM,resnet,50/50,resnet,bing,40/60,0.31,0.29333335,0.32214767
175,bing,True,FGSM,resnet,50/50,resnet,bing,50/50,0.34666666,0.32,0.37583894
176,bing,True,FGSM,resnet,50/50,vgg,bing,20/80,0.2,0.21333334,0.18791947
177,bing,True,FGSM,resnet,50/50,vgg,bing,30/70,0.19333334,0.19333334,0.19463088
178,bing,True,FGSM,resnet,50/50,vgg,bing,40/60,0.17333333,0.18666667,0.16107383
179,bing,True,FGSM,resnet,50/50,vgg,bing,50/50,0.18333334,0.16,0.2080537
180,bing,True,FGSM,resnet,50/50,alexnet,google,20/80,0.16,0.16,0.16107383
181,bing,True,FGSM,resnet,50/50,alexnet,google,30/70,0.11333334,0.093333334,0.13422818
182,bing,True,FGSM,resnet,50/50,alexnet,google,40/60,0.11666667,0.10666667,0.12751678
183,bing,True,FGSM,resnet,50/50,alexnet,google,50/50,0.11666667,0.14666668,0.087248325
184,bing,True,FGSM,resnet,50/50,resnet,google,20/80,0.30333334,0.33333334,0.26845637
185,bing,True,FGSM,resnet,50/50,resnet,google,30/70,0.29666668,0.36,0.23489933
186,bing,True,FGSM,resnet,50/50,resnet,google,40/60,0.30333334,0.32666668,0.2818792
187,bing,True,FGSM,resnet,50/50,resnet,google,50/50,0.31333333,0.32,0.30872482
188,bing,True,FGSM,resnet,50/50,vgg,google,20/80,0.18,0.16666667,0.19463088
189,bing,True,FGSM,resnet,50/50,vgg,google,30/70,0.16666667,0.18666667,0.147651
190,bing,True,FGSM,resnet,50/50,vgg,google,40/60,0.16666667,0.15333334,0.17449665
191,bing,True,FGSM,resnet,50/50,vgg,google,50/50,0.17,0.19333334,0.147651
192,bing,True,FGSM,vgg,20/80,alexnet,bing,20/80,0.16666667,0.17333333,0.16107383
193,bing,True,FGSM,vgg,20/80,alexnet,bing,30/70,0.14666668,0.16,0.13422818
194,bing,True,FGSM,vgg,20/80,alexnet,bing,40/60,0.123333335,0.120000005,0.12751678
195,bing,True,FGSM,vgg,20/80,alexnet,bing,50/50,0.093333334,0.10666667,0.08053692
196,bing,True,FGSM,vgg,20/80,resnet,bing,20/80,0.14333333,0.15333334,0.13422818
197,bing,True,FGSM,vgg,20/80,resnet,bing,30/70,0.18,0.19333334,0.16778524
198,bing,True,FGSM,vgg,20/80,resnet,bing,40/60,0.14666668,0.12666667,0.16107383
199,bing,True,FGSM,vgg,20/80,resnet,bing,50/50,0.10333334,0.1,0.10738255
200,bing,True,FGSM,vgg,20/80,vgg,bing,20/80,0.42666668,0.47333336,0.38255033
201,bing,True,FGSM,vgg,20/80,vgg,bing,30/70,0.41,0.42666668,0.39597315
202,bing,True,FGSM,vgg,20/80,vgg,bing,40/60,0.35333335,0.34666666,0.36241612
203,bing,True,FGSM,vgg,20/80,vgg,bing,50/50,0.32,0.3,0.34228188
204,bing,True,FGSM,vgg,20/80,alexnet,google,20/80,0.16666667,0.18666667,0.147651
205,bing,True,FGSM,vgg,20/80,alexnet,google,30/70,0.11333334,0.1,0.12751678
206,bing,True,FGSM,vgg,20/80,alexnet,google,40/60,0.093333334,0.086666666,0.10067114
207,bing,True,FGSM,vgg,20/80,alexnet,google,50/50,0.093333334,0.11333334,0.0738255
208,bing,True,FGSM,vgg,20/80,resnet,google,20/80,0.17333333,0.20666668,0.1409396
209,bing,True,FGSM,vgg,20/80,resnet,google,30/70,0.13333334,0.15333334,0.11409396
210,bing,True,FGSM,vgg,20/80,resnet,google,40/60,0.13333334,0.120000005,0.147651
211,bing,True,FGSM,vgg,20/80,resnet,google,50/50,0.10333334,0.07333334,0.13422818
212,bing,True,FGSM,vgg,20/80,vgg,google,20/80,0.40333334,0.44,0.3691275
213,bing,True,FGSM,vgg,20/80,vgg,google,30/70,0.3866667,0.39333335,0.38255033
214,bing,True,FGSM,vgg,20/80,vgg,google,40/60,0.30333334,0.24666667,0.3557047
215,bing,True,FGSM,vgg,20/80,vgg,google,50/50,0.31,0.32,0.30201343
216,bing,True,FGSM,vgg,30/70,alexnet,bing,20/80,0.19666667,0.22666667,0.16778524
217,bing,True,FGSM,vgg,30/70,alexnet,bing,30/70,0.16666667,0.16,0.17449665
218,bing,True,FGSM,vgg,30/70,alexnet,bing,40/60,0.14333333,0.13333334,0.15436241
219,bing,True,FGSM,vgg,30/70,alexnet,bing,50/50,0.10666667,0.1,0.11409396
220,bing,True,FGSM,vgg,30/70,resnet,bing,20/80,0.16,0.14,0.18120806
221,bing,True,FGSM,vgg,30/70,resnet,bing,30/70,0.17333333,0.2,0.147651
222,bing,True,FGSM,vgg,30/70,resnet,bing,40/60,0.15666667,0.12666667,0.18120806
223,bing,True,FGSM,vgg,30/70,resnet,bing,50/50,0.120000005,0.10666667,0.13422818
224,bing,True,FGSM,vgg,30/70,vgg,bing,20/80,0.48000002,0.5,0.46308726
225,bing,True,FGSM,vgg,30/70,vgg,bing,30/70,0.48000002,0.52000004,0.44295302
226,bing,True,FGSM,vgg,30/70,vgg,bing,40/60,0.45000002,0.42666668,0.47651008
227,bing,True,FGSM,vgg,30/70,vgg,bing,50/50,0.42333335,0.42000002,0.4295302
228,bing,True,FGSM,vgg,30/70,alexnet,google,20/80,0.19333334,0.19333334,0.19463088
229,bing,True,FGSM,vgg,30/70,alexnet,google,30/70,0.13666667,0.120000005,0.15436241
230,bing,True,FGSM,vgg,30/70,alexnet,google,40/60,0.11,0.1,0.12080537
231,bing,True,FGSM,vgg,30/70,alexnet,google,50/50,0.11,0.14666668,0.0738255
232,bing,True,FGSM,vgg,30/70,resnet,google,20/80,0.17333333,0.20666668,0.1409396
233,bing,True,FGSM,vgg,30/70,resnet,google,30/70,0.14,0.14666668,0.13422818
234,bing,True,FGSM,vgg,30/70,resnet,google,40/60,0.16333334,0.14,0.18791947
235,bing,True,FGSM,vgg,30/70,resnet,google,50/50,0.11666667,0.093333334,0.1409396
236,bing,True,FGSM,vgg,30/70,vgg,google,20/80,0.4466667,0.47333336,0.4161074
237,bing,True,FGSM,vgg,30/70,vgg,google,30/70,0.46666667,0.49333334,0.44295302
238,bing,True,FGSM,vgg,30/70,vgg,google,40/60,0.40666667,0.36,0.44966444
239,bing,True,FGSM,vgg,30/70,vgg,google,50/50,0.37666667,0.42666668,0.32885906
240,bing,True,FGSM,vgg,40/60,alexnet,bing,20/80,0.19666667,0.21333334,0.18120806
241,bing,True,FGSM,vgg,40/60,alexnet,bing,30/70,0.14,0.14666668,0.13422818
242,bing,True,FGSM,vgg,40/60,alexnet,bing,40/60,0.12666667,0.11333334,0.1409396
243,bing,True,FGSM,vgg,40/60,alexnet,bing,50/50,0.10666667,0.1,0.11409396
244,bing,True,FGSM,vgg,40/60,resnet,bing,20/80,0.14666668,0.14666668,0.147651
245,bing,True,FGSM,vgg,40/60,resnet,bing,30/70,0.16333334,0.18666667,0.1409396
246,bing,True,FGSM,vgg,40/60,resnet,bing,40/60,0.15333334,0.15333334,0.147651
247,bing,True,FGSM,vgg,40/60,resnet,bing,50/50,0.120000005,0.1,0.1409396
248,bing,True,FGSM,vgg,40/60,vgg,bing,20/80,0.40666667,0.43333334,0.38255033
249,bing,True,FGSM,vgg,40/60,vgg,bing,30/70,0.42000002,0.42666668,0.4161074
250,bing,True,FGSM,vgg,40/60,vgg,bing,40/60,0.46,0.43333334,0.4899329
251,bing,True,FGSM,vgg,40/60,vgg,bing,50/50,0.39666668,0.36666667,0.4295302
252,bing,True,FGSM,vgg,40/60,alexnet,google,20/80,0.16333334,0.16,0.16778524
253,bing,True,FGSM,vgg,40/60,alexnet,google,30/70,0.11333334,0.093333334,0.13422818
254,bing,True,FGSM,vgg,40/60,alexnet,google,40/60,0.1,0.07333334,0.12751678
255,bing,True,FGSM,vgg,40/60,alexnet,google,50/50,0.09666667,0.12666667,0.06711409
256,bing,True,FGSM,vgg,40/60,resnet,google,20/80,0.16666667,0.2,0.13422818
257,bing,True,FGSM,vgg,40/60,resnet,google,30/70,0.14,0.15333334,0.12751678
258,bing,True,FGSM,vgg,40/60,resnet,google,40/60,0.14333333,0.14,0.147651
259,bing,True,FGSM,vgg,40/60,resnet,google,50/50,0.123333335,0.120000005,0.12751678
260,bing,True,FGSM,vgg,40/60,vgg,google,20/80,0.39666668,0.42666668,0.3691275
261,bing,True,FGSM,vgg,40/60,vgg,google,30/70,0.42666668,0.42666668,0.4295302
262,bing,True,FGSM,vgg,40/60,vgg,google,40/60,0.37666667,0.33333334,0.4161074
263,bing,True,FGSM,vgg,40/60,vgg,google,50/50,0.37666667,0.4,0.3557047
264,bing,True,FGSM,vgg,50/50,alexnet,bing,20/80,0.2,0.22,0.18120806
265,bing,True,FGSM,vgg,50/50,alexnet,bing,30/70,0.17333333,0.16666667,0.18120806
266,bing,True,FGSM,vgg,50/50,alexnet,bing,40/60,0.14,0.11333334,0.16778524
267,bing,True,FGSM,vgg,50/50,alexnet,bing,50/50,0.120000005,0.10666667,0.13422818
268,bing,True,FGSM,vgg,50/50,resnet,bing,20/80,0.15666667,0.14,0.17449665
269,bing,True,FGSM,vgg,50/50,resnet,bing,30/70,0.17,0.20666668,0.13422818
270,bing,True,FGSM,vgg,50/50,resnet,bing,40/60,0.19,0.16666667,0.2080537
271,bing,True,FGSM,vgg,50/50,resnet,bing,50/50,0.14333333,0.12666667,0.16107383
272,bing,True,FGSM,vgg,50/50,vgg,bing,20/80,0.45000002,0.48666668,0.4161074
273,bing,True,FGSM,vgg,50/50,vgg,bing,30/70,0.46,0.47333336,0.44966444
274,bing,True,FGSM,vgg,50/50,vgg,bing,40/60,0.45333335,0.42000002,0.4899329
275,bing,True,FGSM,vgg,50/50,vgg,bing,50/50,0.46,0.43333334,0.4899329
276,bing,True,FGSM,vgg,50/50,alexnet,google,20/80,0.19666667,0.2,0.19463088
277,bing,True,FGSM,vgg,50/50,alexnet,google,30/70,0.13666667,0.120000005,0.15436241
278,bing,True,FGSM,vgg,50/50,alexnet,google,40/60,0.11666667,0.10666667,0.12751678
279,bing,True,FGSM,vgg,50/50,alexnet,google,50/50,0.11,0.13333334,0.087248325
280,bing,True,FGSM,vgg,50/50,resnet,google,20/80,0.17,0.19333334,0.147651
281,bing,True,FGSM,vgg,50/50,resnet,google,30/70,0.15,0.17333333,0.12751678
282,bing,True,FGSM,vgg,50/50,resnet,google,40/60,0.18666667,0.18666667,0.18791947
283,bing,True,FGSM,vgg,50/50,resnet,google,50/50,0.14,0.14,0.1409396
284,bing,True,FGSM,vgg,50/50,vgg,google,20/80,0.43666667,0.46,0.4161074
285,bing,True,FGSM,vgg,50/50,vgg,google,30/70,0.45000002,0.45333335,0.44966444
286,bing,True,FGSM,vgg,50/50,vgg,google,40/60,0.41333336,0.36666667,0.45637584
287,bing,True,FGSM,vgg,50/50,vgg,google,50/50,0.4166667,0.46666667,0.3691275
