,source_dataset,isMath,attack,source_model,source_balancing,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
81,bing,True,BIM,alexnet,50/50,vgg,bing,30/70,0.030508474,0.06206896551724138,0.0
82,bing,True,BIM,alexnet,50/50,vgg,bing,40/60,0.027118644,0.04827586206896552,0.006666666666666667
83,bing,True,BIM,alexnet,50/50,vgg,bing,50/50,0.013513514,0.0273972602739726,0.0
84,bing,True,BIM,alexnet,50/50,alexnet,google,20/80,0.15333334,0.25333333333333335,0.05333333333333334
85,bing,True,BIM,alexnet,50/50,alexnet,google,30/70,0.14333333,0.2,0.08666666666666667
86,bing,True,BIM,alexnet,50/50,alexnet,google,40/60,0.15666667,0.20666666666666667,0.10666666666666667
87,bing,True,BIM,alexnet,50/50,alexnet,google,50/50,0.14,0.16,0.12
88,bing,True,BIM,alexnet,50/50,resnet,google,20/80,0.09666667,0.18666666666666668,0.006666666666666667
89,bing,True,BIM,alexnet,50/50,resnet,google,30/70,0.053333335,0.1,0.006666666666666667
90,bing,True,BIM,alexnet,50/50,resnet,google,40/60,0.04,0.06666666666666667,0.013333333333333334
91,bing,True,BIM,alexnet,50/50,resnet,google,50/50,0.030000001,0.04666666666666667,0.013333333333333334
92,bing,True,BIM,alexnet,50/50,vgg,google,20/80,0.093333334,0.18666666666666668,0.0
93,bing,True,BIM,alexnet,50/50,vgg,google,30/70,0.043333333,0.08666666666666667,0.0
94,bing,True,BIM,alexnet,50/50,vgg,google,40/60,0.04,0.07333333333333333,0.006666666666666667
95,bing,True,BIM,alexnet,50/50,vgg,google,50/50,0.030000001,0.06,0.0
96,bing,True,BIM,resnet,20/80,alexnet,bing,20/80,0.020408163,0.041666666666666664,0.0
97,bing,True,BIM,resnet,20/80,alexnet,bing,30/70,0.020689655,0.03571428571428571,0.006666666666666667
98,bing,True,BIM,resnet,20/80,alexnet,bing,40/60,0.0034013605,0.0,0.006711409395973154
99,bing,True,BIM,resnet,20/80,alexnet,bing,50/50,0.0034129692,0.0,0.006711409395973154
